Title,Category,Best Paper
A General Planning-Based Framework for Goal-Driven Conversation Assistant,AI,False
Scientific Article Search System Based on Discourse Facet Representation,AI,False
QADiver: Interactive Framework for Diagnosing QA Models,AI,False
Global Remote Operation of Intelligent Space Robot Assistants,AI,False
Realtime Generation of Audible Textures Inspired by a Video Stream,AI,False
Demo: Learning to Perceive Long-Range Obstacles Using Self-Supervision from Short-Range Sensors,AI,False
DBA: Dynamic Multi-Armed Bandit Algorithm,AI,False
Temporal Video Analyzer (TVAN): Efficient Temporal Video Analysis for Robust Video Description and Search,AI,False
K3S: Knowledge-Driven Solution Support System,AI,False
A Theory of State Abstraction for Reinforcement Learning,AI,False
Multi-Agent Coordination under Uncertain Communication,AI,False
Adaptive Planning with Evidence Based Prediction for Improved Fluency in Routine Human-Robot Collaborative Tasks,AI,False
Expressive Real-Time Intersection Scheduling,AI,False
Reinforcement Learning for Improved Low Resource Dialogue Generation,AI,False
Counterfactual Reasoning in Observational Studies,AI,False
Using Automated Agents to Teach Negotiation,AI,False
Learning Generalized Temporal Abstractions across Both Action and Perception,AI,False
Multi-View Learning from Disparate Sources for Poverty Mapping,AI,False
"Numerical Optimization to AI, and Back",AI,False
Adaptive Modeling for Risk-Aware Decision Making,AI,False
Parameterized Heuristics for Incomplete Weighted CSPs,AI,False
Imitation Learning from Observation,AI,False
Verifiable and Interpretable Reinforcement Learning through Program Synthesis,AI,False
Stochastic Goal Recognition Design,AI,False
Attention Guided Imitation Learning and Reinforcement Learning,AI,False
CommNets: Communicating Neural Network Architectures for Resource Constrained Systems,AI,False
Identifying Android Malware Using Network-Based Approaches,AI,False
Learning Flexible Latent Representations via Encapsulated Variational Encoders,AI,False
An SVM-Based Framework for Long-Term Learning Systems,AI,False
Partners in Crime: Manipulating the Deferred Acceptance Algorithm through an Accomplice,AI,False
Building Human-Machine Trust via Interpretability,AI,False
Matroid Constrained Fair Allocation Problem,AI,False
An Imperfect Algorithm for Coalition Structure Generation,AI,False
Robust Principal Component Analysis-Based Infrared Small Target Detection,AI,False
WAIS: Word Attention for Joint Intent Detection and Slot Filling,AI,False
T-Center: A Novel Discriminative Feature Extraction Approach for Iris Recognition,AI,False
Type Sequence Preserving Heterogeneous Information Network Embedding,AI,False
CSEye: A Proposed Solution for Accurate and Accessible One-to-Many Face Verification,AI,False
A Multi-Task Learning Approach for Answer Selection: A Study and a Chinese Law Dataset,AI,False
A Meta-Learning Approach for Custom Model Training,AI,False
Reinforcement Learning under Threats,AI,False
What's Most Broken? A Tool to Assist Data-Driven Iterative Improvement of an Intelligent Tutoring System,AI,False
WSD-GAN: Word Sense Disambiguation Using Generative Adversarial Networks,AI,False
Higher-Order Multi-Layer Community Detection,AI,False
AVS-Net: Automatic Visual Surveillance Using Relation Network,AI,False
Dynamic Vehicle Traffic Control Using Deep Reinforcement Learning in Automated Material Handling System,AI,False
Mind Your Language: Abuse and Offense Detection for Code-Switched Languages,AI,False
A Dynamic Bayesian Network Based Merge Mechanism for Autonomous Vehicles,AI,False
Learning Options with Interest Functions,AI,False
Variational BEJG Solvers for Marginal-MAP Inference with Accurate Approximation of B-Conditional Entropy,AI,False
SAX Breakpoints for Random Forest Based Real-Time Contrast Control Chart,AI,False
Comparing Sample-Wise Learnability across Deep Neural Network Models,AI,False
Video-Based Sentiment Analysis with hvnLBP-TOP Feature and bi-LSTM,AI,False
Cross-Domain Recommendation via Coupled Factorization Machines,AI,False
Efficient Neutrino Oscillation Parameter Inference with Gaussian Process,AI,False
A Fuzzy Set Based Approach for Rating Bias,AI,False
Meta-Path Augmented Response Generation,AI,False
Teaching Machines to Extract Main Content for Machine Reading Comprehension,AI,False
Location-Based End-to-End Speech Recognition with Multiple Language Models,AI,False
Loss-Balanced Task Weighting to Reduce Negative Transfer in Multi-Task Learning,AI,False
Deep Reinforcement Learning via Past-Success Directed Exploration,AI,False
Jointly Multiple Hash Learning,AI,False
Ethically Aligned Mobilization of Community Effort to Reposition Shared Bikes,AI,False
Towards to Reasonable Decision Basis in Automatic Bone X-Ray Image Classification: A Weakly-Supervised Approach,AI,False
A Multi-Task Learning Framework for Abstractive Text Summarization,AI,False
The Level Weighted Structural Similarity Loss: A Step Away from MSE,AI,False
Adaptive Optimization Framework for Control of Multi-Agent Systems,AI,False
Learning Document Embeddings with Crossword Prediction,AI,False
Logic-Based Sequential Decision-Making,AI,False
On the Role of Syntactic Graph Convolutions for Identifying and Classifying Argument Components,AI,False
Frontier Search and Plan Reconstruction in Oversubscription Planning,AI,False
An Improved Hierarchical Datastructure for Nearest Neighbor Search,AI,False
Regularizing Fully Convolutional Networks for Time Series Classification by Decorrelating Filters,AI,False
A Feasibility Test on Preventing PRMDs Based on Deep Learning,AI,False
Strategic Tasks for Explainable Reinforcement Learning,AI,False
Learning Representations in Model-Free Hierarchical Reinforcement Learning,AI,False
EWGAN: Entropy-Based Wasserstein GAN for Imbalanced Learning,AI,False
Emergency Department Online Patient-Caregiver Scheduling,AI,False
Learning to Transfer Relational Representations through Analogy,AI,False
Towards Better Accuracy and Robustness with Localized Adversarial Training,AI,False
Hierarchical Deep Feature Learning for Decoding Imagined Speech from EEG,AI,False
Implementation of Boolean AND and OR Logic Gates with Biologically Reasonable Time Constants in Spiking Neural Networks,AI,False
Lipper: Speaker Independent Speech Synthesis Using Multi-View Lipreading,AI,False
A Whole New Ball Game: Harvesting Game Data for Player Profiling,AI,False
Towards Task Understanding in Visual Settings,AI,False
Examining Political Trustworthiness through Text-Based Measures of Ideology,AI,False
Find a Reasonable Ending for Stories: Does Logic Relation Help the Story Cloze Test?,AI,False
MIGAN: Malware Image Synthesis Using GANs,AI,False
Desiderata for Interpretability: Explaining Decision Tree Predictions with Counterfactuals,AI,False
Towards Sequence-to-Sequence Reinforcement Learning for Constraint Solving with Constraint-Based Local Search,AI,False
Identifying Bottlenecks in Practical SAT-Based Model Finding for First-Order Logic Ontologies with Datasets,AI,False
An Adaptive Framework for Conversational Question Answering,AI,False
Symmetrization for Embedding Directed Graphs,AI,False
Parameterized Heuristics for Incomplete Weighted CSPs,AI,False
Semi-Supervised Learning for Electron Microscopy Image Segmentation,AI,False
An Optimal Rewiring Strategy for Cooperative Multiagent Social Learning,AI,False
Binary Classifier Inspired by Quantum Theory,AI,False
MaMiC: Macro and Micro Curriculum for Robotic Reinforcement Learning,AI,False
Robust Facial Landmark Localization Based on Two-Stage Cascaded Pose Regression,AI,False
Dynamically Identifying Deep Multimodal Features for Image Privacy Prediction,AI,False
Transductive Zero-Shot Learning via Visual Center Adaptation,AI,False
Heterogeneous Attributed Network Embedding with Graph Convolutional Networks,AI,False
Improving Full-Body Pose Estimation from a Small Sensor Set Using Artificial Neural Networks and a Kalman Filter,AI,False
DSINE: Deep Structural Influence Learning via Network Embedding,AI,False
Incorporating Context-Relevant Knowledge into Convolutional Neural Networks for Short Text Classification,AI,False
Towards Gene Function Prediction via Multi-Networks Representation Learning,AI,False
Manifold Distance-Based Over-Sampling Technique for Class Imbalance Learning,AI,False
APRP: An Anonymous Propagation Method in Bitcoin Network,AI,False
Sequence to Sequence Learning for Query Expansion,AI,False
Adversarial Framing for Image and Video Classification,AI,False
Computing Argumentative Explanations in Bipolar Argumentation Frameworks,AI,False
Geometric Multi-Model Fitting by Deep Reinforcement Learning,AI,False
Semi-Supervised Feature Selection with Adaptive Discriminant Analysis,AI,False
Adaptation Strategies for Applying AWGN-Based Denoiser to Realistic Noise,AI,False
Classifier-Agnostic Saliency Map Extraction,AI,False
