Title,Category,Best Paper
SurfelGAN: Synthesizing Realistic Sensor Data for Autonomous Driving,Computer Vision,FALSE
What Machines See Is Not What They Get: Fooling Scene Text Recognition Models With Adversarial Text Images,Computer Vision,FALSE
Learning to Learn Single Domain Generalization,Computer Vision,FALSE
Warp to the Future: Joint Forecasting of Features and Feature Motion,Computer Vision,FALSE
Action Genome: Actions As Compositions of Spatio-Temporal Scene Graphs,Computer Vision,FALSE
Speech2Action: Cross-Modal Supervision for Action Recognition,Computer Vision,FALSE
Learning to Cluster Faces via Confidence and Connectivity Estimation,Computer Vision,FALSE
Rethinking Performance Estimation in Neural Architecture Search,Computer Vision,FALSE
Revisiting the Sibling Head in Object Detector,Computer Vision,FALSE
EcoNAS: Finding Proxies for Economical Neural Architecture Search,Computer Vision,FALSE
Norm-Aware Embedding for Efficient Person Search,Computer Vision,FALSE
Syntax-Aware Action Targeting for Video Captioning,Computer Vision,FALSE
On Vocabulary Reliance in Scene Text Recognition,Computer Vision,FALSE
Imitative Non-Autoregressive Modeling for Trajectory Forecasting and Imputation,Computer Vision,FALSE
Hi-CMD: Hierarchical Cross-Modality Disentanglement for Visible-Infrared Person Re-Identification,Computer Vision,FALSE
Say As You Wish: Fine-Grained Control of Image Caption Generation With Abstract Scene Graphs,Computer Vision,FALSE
TESA: Tensor Element Self-Attention via Matricization,Computer Vision,FALSE
Clean-Label Backdoor Attacks on Video Recognition Models,Computer Vision,FALSE
RPM-Net: Robust Point Matching Using Learned Features,Computer Vision,FALSE
Improving One-Shot NAS by Suppressing the Posterior Fading,Computer Vision,FALSE
Understanding Human Hands in Contact at Internet Scale,Computer Vision,FALSE
Self-Supervised Equivariant Attention Mechanism for Weakly Supervised Semantic Segmentation,Computer Vision,FALSE
TBT: Targeted Neural Network Attack With Bit Trojan,Computer Vision,FALSE
End-to-End Learning of Visual Representations From Uncurated Instructional Videos,Computer Vision,FALSE
"OrigamiNet: Weakly-Supervised, Segmentation-Free, One-Step, Full Page Text Recognition by learning to unfold",Computer Vision,FALSE
Hierarchical Graph Attention Network for Visual Relationship Detection,Computer Vision,FALSE
Neural Implicit Embedding for Point Cloud Analysis,Computer Vision,FALSE
Better Captioning With Sequence-Level Exploration,Computer Vision,FALSE
Moving in the Right Direction: A Regularization for Deep Metric Learning,Computer Vision,FALSE
Improved Few-Shot Visual Classification,Computer Vision,FALSE
Visual Chirality,Computer Vision,FALSE
Neural Architecture Search for Lightweight Non-Local Networks,Computer Vision,FALSE
Private-kNN: Practical Differential Privacy for Computer Vision,Computer Vision,FALSE
Old Is Gold: Redefining the Adversarially Learned One-Class Classifier Training Paradigm,Computer Vision,FALSE
Cops-Ref: A New Dataset and Task on Compositional Referring Expression Comprehension,Computer Vision,FALSE
Learning Longterm Representations for Person Re-Identification Using Radio Signals,Computer Vision,FALSE
DSNAS: Direct Neural Architecture Search Without Parameter Retraining,Computer Vision,FALSE
SESS: Self-Ensembling Semi-Supervised 3D Object Detection,Computer Vision,FALSE
"Panoptic-DeepLab: A Simple, Strong, and Fast Baseline for Bottom-Up Panoptic Segmentation",Computer Vision,FALSE
Spatio-Temporal Graph for Video Captioning With Knowledge Distillation,Computer Vision,FALSE
ACNe: Attentive Context Normalization for Robust Permutation-Equivariant Learning,Computer Vision,FALSE
ViBE: Dressing for Diverse Body Shapes,Computer Vision,FALSE
Density-Based Clustering for 3D Object Detection in Point Clouds,Computer Vision,FALSE
Diverse Image Generation via Self-Conditioned GANs,Computer Vision,FALSE
A Certifiably Globally Optimal Solution to Generalized Essential Matrix Estimation,Computer Vision,FALSE
Video Panoptic Segmentation,Computer Vision,FALSE
Structured Multi-Hashing for Model Compression,Computer Vision,FALSE
Maintaining Discrimination and Fairness in Class Incremental Learning,Computer Vision,FALSE
ZeroQ: A Novel Zero Shot Quantization Framework,Computer Vision,FALSE
Learning Visual Motion Segmentation Using Event Surfaces,Computer Vision,FALSE
Orthogonal Convolutional Neural Networks,Computer Vision,FALSE
Just Go With the Flow: Self-Supervised Scene Flow Estimation,Computer Vision,FALSE
Set-Constrained Viterbi for Set-Supervised Action Segmentation,Computer Vision,FALSE
Fast Sparse ConvNets,Computer Vision,FALSE
Learning a Weakly-Supervised Video Actor-Action Segmentation Model With a Wise Selection,Computer Vision,FALSE
Gradually Vanishing Bridge for Adversarial Domain Adaptation,Computer Vision,FALSE
Deep Degradation Prior for Low-Quality Image Classification,Computer Vision,FALSE
Visual-Textual Capsule Routing for Text-Based Video Segmentation,Computer Vision,FALSE
Towards Inheritable Models for Open-Set Domain Adaptation,Computer Vision,FALSE
Multi-Task Collaborative Network for Joint Referring Expression Comprehension and Segmentation,Computer Vision,FALSE
"Where, What, Whether: Multi-Modal Learning Meets Pedestrian Detection",Computer Vision,FALSE
Learning Depth-Guided Convolutions for Monocular 3D Object Detection,Computer Vision,FALSE
Your Local GAN: Designing Two Dimensional Local Attention Mechanisms for Generative Models,Computer Vision,FALSE
Context Aware Graph Convolution for Skeleton-Based Action Recognition,Computer Vision,FALSE
Probabilistic Video Prediction From Noisy Data With a Posterior Confidence,Computer Vision,FALSE
Generalizing Hand Segmentation in Egocentric Videos With Uncertainty-Guided Model Adaptation,Computer Vision,FALSE
Revisiting Pose-Normalization for Fine-Grained Few-Shot Recognition,Computer Vision,FALSE
Weakly-Supervised Salient Object Detection via Scribble Annotations,Computer Vision,FALSE
Correspondence Networks With Adaptive Neighbourhood Consensus,Computer Vision,FALSE
Interactive Object Segmentation With Inside-Outside Guidance,Computer Vision,FALSE
GraspNet-1Billion: A Large-Scale Benchmark for General Object Grasping,Computer Vision,FALSE
Meshed-Memory Transformer for Image Captioning,Computer Vision,FALSE
HCNAF: Hyper-Conditioned Neural Autoregressive Flow and its Application for Probabilistic Occupancy Map Forecasting,Computer Vision,FALSE
Non-Local Neural Networks With Grouped Bilinear Attentional Transforms,Computer Vision,FALSE
Data-Free Knowledge Amalgamation via Group-Stack Dual-GAN,Computer Vision,FALSE
JA-POLS: A Moving-Camera Background Model via Joint Alignment and Partially-Overlapping Local Subspaces,Computer Vision,FALSE
Mnemonics Training: Multi-Class Incremental Learning Without Forgetting,Computer Vision,FALSE
Orderless Recurrent Models for Multi-Label Classification,Computer Vision,FALSE
Exploring Category-Agnostic Clusters for Open-Set Domain Adaptation,Computer Vision,FALSE
Learning When and Where to Zoom With Deep Reinforcement Learning,Computer Vision,FALSE
Densely Connected Search Space for More Flexible Neural Architecture Search,Computer Vision,FALSE
Neural Topological SLAM for Visual Navigation,Computer Vision,FALSE
Generalized ODIN: Detecting Out-of-Distribution Image Without Learning From Out-of-Distribution Data,Computer Vision,FALSE
Sequential Motif Profiles and Topological Plots for Offline Signature Verification,Computer Vision,FALSE
DOPS: Learning to Detect 3D Objects and Predict Their 3D Shapes,Computer Vision,FALSE
Multimodal Categorization of Crisis Events in Social Media,Computer Vision,FALSE
Physically Realizable Adversarial Examples for LiDAR Object Detection,Computer Vision,FALSE
STEFANN: Scene Text Editor Using Font Adaptive Neural Network,Computer Vision,FALSE
SwapText: Image Based Texts Transfer in Scenes,Computer Vision,FALSE
MetaFuse: A Pre-trained Fusion Model for Human Pose Estimation,Computer Vision,FALSE
Local-Global Video-Text Interactions for Temporal Grounding,Computer Vision,FALSE
MotionNet: Joint Perception and Motion Prediction for Autonomous Driving Based on Bird's Eye View Maps,Computer Vision,FALSE
Improving Action Segmentation via Graph-Based Temporal Reasoning,Computer Vision,FALSE
DeepEMD: Few-Shot Image Classification With Differentiable Earth Mover's Distance and Structured Classifiers,Computer Vision,FALSE
Conditional Gaussian Distribution Learning for Open Set Recognition,Computer Vision,FALSE
D2Det: Towards High Quality Object Detection and Instance Segmentation,Computer Vision,FALSE
Rethinking Classification and Localization for Object Detection,Computer Vision,FALSE
Two-Stage Peer-Regularized Feature Recombination for Arbitrary Image Style Transfer,Computer Vision,FALSE
Synthetic Learning: Learn From Distributed Asynchronized Discriminator GAN Without Sharing Medical Image Data,Computer Vision,FALSE
BEDSR-Net: A Deep Shadow Removal Network From a Single Document Image,Computer Vision,FALSE
Label Decoupling Framework for Salient Object Detection,Computer Vision,FALSE
LG-GAN: Label Guided Adversarial Network for Flexible Targeted Attack of Point Cloud Based Deep Networks,Computer Vision,FALSE
Look-Into-Object: Self-Supervised Structure Modeling for Object Recognition,Computer Vision,FALSE
Inferring Attention Shift Ranks of Objects for Image Saliency,Computer Vision,FALSE
Music Gesture for Visual Sound Separation,Computer Vision,FALSE
Exploring Categorical Regularization for Domain Adaptive Object Detection,Computer Vision,FALSE
Incremental Learning in Online Scenario,Computer Vision,FALSE
Gait Recognition via Semi-supervised Disentangled Representation Learning to Identity and Covariate Features,Computer Vision,FALSE
Discovering Human Interactions With Novel Objects via Zero-Shot Learning,Computer Vision,FALSE
Visual Commonsense R-CNN,Computer Vision,FALSE
Squeeze-and-Attention Networks for Semantic Segmentation,Computer Vision,FALSE
UNAS: Differentiable Architecture Search Meets Reinforcement Learning,Computer Vision,FALSE
Multiple Anchor Learning for Visual Object Detection,Computer Vision,FALSE
Explaining Knowledge Distillation by Quantifying the Knowledge,Computer Vision,FALSE
Unifying Training and Inference for Panoptic Segmentation,Computer Vision,FALSE
Scalable Uncertainty for Computer Vision With Functional Variational Inference,Computer Vision,FALSE
X-Linear Attention Networks for Image Captioning,Computer Vision,FALSE
You2Me: Inferring Body Pose in Egocentric Video via First and Second Person Interactions,Computer Vision,FALSE
Estimating Low-Rank Region Likelihood Maps,Computer Vision,FALSE
ABCNet: Real-Time Scene Text Spotting With Adaptive Bezier-Curve Network,Computer Vision,FALSE
FeatureFlow: Robust Video Interpolation via Structure-to-Texture Generation,Computer Vision,FALSE
Attention-Guided Hierarchical Structure Aggregation for Image Matting,Computer Vision,FALSE
SharinGAN: Combining Synthetic and Real Data for Unsupervised Geometry Estimation,Computer Vision,FALSE
Large-Scale Object Detection in the Wild From Imbalanced Multi-Labels,Computer Vision,FALSE
AugFPN: Improving Multi-Scale Feature Learning for Object Detection,Computer Vision,FALSE
Deep Residual Flow for Out of Distribution Detection,Computer Vision,FALSE
Don't Judge an Object by Its Context: Learning to Overcome Contextual Bias,Computer Vision,FALSE
SEED: Semantics Enhanced Encoder-Decoder Framework for Scene Text Recognition,Computer Vision,FALSE
Iterative Answer Prediction With Pointer-Augmented Multimodal Transformers for TextVQA,Computer Vision,FALSE
iTAML: An Incremental Task-Agnostic Meta-learning Approach,Computer Vision,FALSE
Open Compound Domain Adaptation,Computer Vision,FALSE
GrappaNet: Combining Parallel Imaging With Deep Learning for Multi-Coil MRI Reconstruction,Computer Vision,FALSE
FBNetV2: Differentiable Neural Architecture Search for Spatial and Channel Dimensions,Computer Vision,FALSE
Webly Supervised Knowledge Embedding Model for Visual Reasoning,Computer Vision,FALSE
Scale-Equalizing Pyramid Convolution for Object Detection,Computer Vision,FALSE
Learning Selective Self-Mutual Attention for RGB-D Saliency Detection,Computer Vision,FALSE
Prior Guided GAN Based Semantic Inpainting,Computer Vision,FALSE
DeFeat-Net: General Monocular Depth via Simultaneous Unsupervised Representation Learning,Computer Vision,FALSE
Regularizing Class-Wise Predictions via Self-Knowledge Distillation,Computer Vision,FALSE
Modality Shifting Attention Network for Multi-Modal Video Question Answering,Computer Vision,FALSE
Vision-Language Navigation With Self-Supervised Auxiliary Reasoning Tasks,Computer Vision,FALSE
Hypergraph Attention Networks for Multimodal Learning,Computer Vision,FALSE
RL-CycleGAN: Reinforcement Learning Aware Simulation-to-Real,Computer Vision,FALSE
Video Instance Segmentation Tracking With a Modified VAE Architecture,Computer Vision,FALSE
High-Dimensional Convolutional Networks for Geometric Pattern Recognition,Computer Vision,FALSE
AOWS: Adaptive and Optimal Network Width Search With Latency Constraints,Computer Vision,FALSE
Attentive Weights Generation for Few Shot Learning via Information Maximization,Computer Vision,FALSE
DeepLPF: Deep Local Parametric Filters for Image Enhancement,Computer Vision,FALSE
Joint Graph-Based Depth Refinement and Normal Estimation,Computer Vision,FALSE
Recognizing Objects From Any View With Object and Viewer-Centered Representations,Computer Vision,FALSE
Learning to Segment the Tail,Computer Vision,FALSE
ALFRED: A Benchmark for Interpreting Grounded Instructions for Everyday Tasks,Computer Vision,FALSE
Robust Object Detection Under Occlusion With Context-Aware CompositionalNets,Computer Vision,FALSE
MnasFPN: Learning Latency-Aware Pyramid Architecture for Object Detection on Mobile Devices,Computer Vision,FALSE
Cylindrical Convolutional Networks for Joint Object Detection and Viewpoint Estimation,Computer Vision,FALSE
Straight to the Point: Fast-Forwarding Videos via Reinforcement Learning Using Textual Data,Computer Vision,FALSE
SPARE3D: A Dataset for SPAtial REasoning on Three-View Line Drawings,Computer Vision,FALSE
Learning the Redundancy-Free Features for Generalized Zero-Shot Object Recognition,Computer Vision,FALSE
"Instance-Aware, Context-Focused, and Memory-Efficient Weakly Supervised Object Detection",Computer Vision,FALSE
Differential Treatment for Stuff and Things: A Simple Unsupervised Domain Adaptation Method for Semantic Segmentation,Computer Vision,FALSE
One-Shot Adversarial Attacks on Visual Tracking With Dual Attention,Computer Vision,FALSE
Video Object Grounding Using Semantic Roles in Language Description,Computer Vision,FALSE
Context Prior for Scene Segmentation,Computer Vision,FALSE
Binarizing MobileNet via Evolution-Based Searching,Computer Vision,FALSE
Adaptive Hierarchical Down-Sampling for Point Cloud Classification,Computer Vision,FALSE
Learning Multi-View Camera Relocalization With Graph Neural Networks,Computer Vision,FALSE
Distortion Agnostic Deep Watermarking,Computer Vision,FALSE
Disp R-CNN: Stereo 3D Object Detection via Shape Prior Guided Instance Disparity Estimation,Computer Vision,FALSE
Episode-Based Prototype Generating Network for Zero-Shot Learning,Computer Vision,FALSE
Multi-Granularity Reference-Aided Attentive Feature Aggregation for Video-Based Person Re-Identification,Computer Vision,FALSE
Semi-Supervised Semantic Segmentation With Cross-Consistency Training,Computer Vision,FALSE
GaitPart: Temporal Part-Based Model for Gait Recognition,Computer Vision,FALSE
Defending and Harnessing the Bit-Flip Based Adversarial Weight Attack,Computer Vision,FALSE
Dense Regression Network for Video Grounding,Computer Vision,FALSE
TITAN: Future Forecast Using Action Priors,Computer Vision,FALSE
Camera On-Boarding for Person Re-Identification Using Hypothesis Transfer Learning,Computer Vision,FALSE
EfficientDet: Scalable and Efficient Object Detection,Computer Vision,FALSE
Understanding Adversarial Examples From the Mutual Influence of Images and Perturbations,Computer Vision,FALSE
Can Weight Sharing Outperform Random Architecture Search? An Investigation With TuNAS,Computer Vision,FALSE
RMP-SNN: Residual Membrane Potential Neuron for Enabling Deeper High-Accuracy and Low-Latency Spiking Neural Network,Computer Vision,FALSE
Adversarial Feature Hallucination Networks for Few-Shot Learning,Computer Vision,FALSE
An Adaptive Neural Network for Unsupervised Mosaic Consistency Analysis in Image Forensics,Computer Vision,FALSE
Sign Language Transformers: Joint End-to-End Sign Language Recognition and Translation,Computer Vision,FALSE
A Context-Aware Loss Function for Action Spotting in Soccer Videos,Computer Vision,FALSE
The Edge of Depth: Explicit Constraints Between Segmentation and Depth,Computer Vision,FALSE
Label Distribution Learning on Auxiliary Label Space Graphs for Facial Expression Recognition,Computer Vision,FALSE
Cross-Modality Person Re-Identification With Shared-Specific Feature Transfer,Computer Vision,FALSE
Learning a Unified Sample Weighting Network for Object Detection,Computer Vision,FALSE
Joint Semantic Segmentation and Boundary Detection Using Iterative Pyramid Contexts,Computer Vision,FALSE
SLV: Spatial Likelihood Voting for Weakly Supervised Object Detection,Computer Vision,FALSE
Robust Superpixel-Guided Attentional Adversarial Attack,Computer Vision,FALSE
MMTM: Multimodal Transfer Module for CNN Fusion,Computer Vision,FALSE
Optical Flow in Dense Foggy Scenes Using Semi-Supervised Learning,Computer Vision,FALSE
Learning Memory-Guided Normality for Anomaly Detection,Computer Vision,FALSE
MLCVNet: Multi-Level Context VoteNet for 3D Object Detection,Computer Vision,FALSE
SQuINTing at VQA Models: Introspecting VQA Models With Sub-Questions,Computer Vision,FALSE
VectorNet: Encoding HD Maps and Agent Dynamics From Vectorized Representation,Computer Vision,FALSE
Through Fog High-Resolution Imaging Using Millimeter Wave Radar,Computer Vision,FALSE
Self-Supervised Learning of Video-Induced Visual Invariances,Computer Vision,FALSE
Butterfly Transform: An Efficient FFT Based Neural Architecture Design,Computer Vision,FALSE
Cross-Domain Detection via Graph-Induced Prototype Alignment,Computer Vision,FALSE
What Makes Training Multi-Modal Classification Networks Hard?,Computer Vision,FALSE
Sparse Layered Graphs for Multi-Object Segmentation,Computer Vision,FALSE
Few-Shot Class-Incremental Learning,Computer Vision,FALSE
Exploring Bottom-Up and Top-Down Cues With Attentive Learning for Webly Supervised Object Detection,Computer Vision,FALSE
SpineNet: Learning Scale-Permuted Backbone for Recognition and Localization,Computer Vision,FALSE
LatentFusion: End-to-End Differentiable Reconstruction and Rendering for Unseen Object Pose Estimation,Computer Vision,FALSE
Offset Bin Classification Network for Accurate Object Detection,Computer Vision,FALSE
Generating Accurate Pseudo-Labels in Semi-Supervised Learning and Avoiding Overconfident Predictions via Hermite Polynomial Activations,Computer Vision,FALSE
MiLeNAS: Efficient Neural Architecture Search via Mixed-Level Reformulation,Computer Vision,FALSE
G-TAD: Sub-Graph Localization for Temporal Action Detection,Computer Vision,FALSE
Learning Saliency Propagation for Semi-Supervised Instance Segmentation,Computer Vision,FALSE
Dataless Model Selection With the Deep Frame Potential,Computer Vision,FALSE
MUXConv: Information Multiplexing in Convolutional Neural Networks,Computer Vision,FALSE
Learning to Segment 3D Point Clouds in 2D Image Space,Computer Vision,FALSE
Interactive Image Segmentation With First Click Attention,Computer Vision,FALSE
Attention Convolutional Binary Neural Tree for Fine-Grained Visual Categorization,Computer Vision,FALSE
Dynamic Convolution: Attention Over Convolution Kernels,Computer Vision,FALSE
Transform and Tell: Entity-Aware News Image Captioning,Computer Vision,FALSE
MTL-NAS: Task-Agnostic Neural Architecture Search Towards General-Purpose Multi-Task Learning,Computer Vision,FALSE
12-in-1: Multi-Task Vision and Language Representation Learning,Computer Vision,FALSE
Disentangling Physical Dynamics From Unknown Factors for Unsupervised Video Prediction,Computer Vision,FALSE
Gold Seeker: Information Gain From Policy Distributions for Goal-Oriented Vision-and-Langauge Reasoning,Computer Vision,FALSE
Beyond Short-Term Snippet: Video Relation Detection With Spatio-Temporal Global Context,Computer Vision,FALSE
Semi-Supervised Semantic Image Segmentation With Self-Correcting Networks,Computer Vision,FALSE
BBN: Bilateral-Branch Network With Cumulative Learning for Long-Tailed Visual Recognition,Computer Vision,FALSE
Sketch Less for More: On-the-Fly Fine-Grained Sketch-Based Image Retrieval,Computer Vision,FALSE
STINet: Spatio-Temporal-Interactive Network for Pedestrian Detection and Trajectory Prediction,Computer Vision,FALSE
Intelligent Home 3D: Automatic 3D-House Design From Linguistic Descriptions Only,Computer Vision,FALSE
Mask Encoding for Single Shot Instance Segmentation,Computer Vision,FALSE
CentripetalNet: Pursuing High-Quality Keypoint Pairs for Object Detection,Computer Vision,FALSE
Hierarchical Feature Embedding for Attribute Recognition,Computer Vision,FALSE
Mixture Dense Regression for Object Detection and Human Pose Estimation,Computer Vision,FALSE
Don't Even Look Once: Synthesizing Features for Zero-Shot Detection,Computer Vision,FALSE
"Detection in Crowded Scenes: One Proposal, Multiple Predictions",Computer Vision,FALSE
Background Data Resampling for Outlier-Aware Classification,Computer Vision,FALSE
Prime Sample Attention in Object Detection,Computer Vision,FALSE
Learning Temporal Co-Attention Models for Unsupervised Video Action Localization,Computer Vision,FALSE
NAS-FCOS: Fast Neural Architecture Search for Object Detection,Computer Vision,FALSE
Enhancing Generic Segmentation With Learned Region Representations,Computer Vision,FALSE
What's Hidden in a Randomly Weighted Neural Network?,Computer Vision,FALSE
Learning Texture Invariant Representation for Domain Adaptation of Semantic Segmentation,Computer Vision,FALSE
VQA With No Questions-Answers Training,Computer Vision,FALSE
MCEN: Bridging Cross-Modal Gap between Cooking Recipes and Dish Images with Latent Variable Model,Computer Vision,FALSE
NETNet: Neighbor Erasing and Transferring Network for Better Single Shot Object Detection,Computer Vision,FALSE
Detailed 2D-3D Joint Representation for Human-Object Interaction,Computer Vision,FALSE
A Programmatic and Semantic Approach to Explaining and Debugging Neural Network Based Object Detectors,Computer Vision,FALSE
ECA-Net: Efficient Channel Attention for Deep Convolutional Neural Networks,Computer Vision,FALSE
Geometry and Learning Co-Supported Normal Estimation for Unstructured Point Cloud,Computer Vision,FALSE
DR Loss: Improving Object Detection by Distributional Ranking,Computer Vision,FALSE
End-to-End Camera Calibration for Broadcast Videos,Computer Vision,FALSE
Selective Transfer With Reinforced Transfer Network for Partial Domain Adaptation,Computer Vision,FALSE
Neural Head Reenactment with Latent Pose Descriptors,Computer Vision,FALSE
SaccadeNet: A Fast and Accurate Object Detector,Computer Vision,FALSE
Learning Augmentation Network via Influence Functions,Computer Vision,FALSE
Self-Robust 3D Point Recognition via Gather-Vector Guidance,Computer Vision,FALSE
RiFeGAN: Rich Feature Generation for Text-to-Image Synthesis From Prior Knowledge,Computer Vision,FALSE
Unsupervised Model Personalization While Preserving Privacy and Scalability: An Open Problem,Computer Vision,FALSE
Learning From Noisy Anchors for One-Stage Object Detection,Computer Vision,FALSE
Learning Interactions and Relationships Between Movie Characters,Computer Vision,FALSE
MetaIQA: Deep Meta-Learning for No-Reference Image Quality Assessment,Computer Vision,FALSE
RetinaTrack: Online Single Stage Joint Detection and Tracking,Computer Vision,FALSE
End-to-End 3D Point Cloud Instance Segmentation Without Detection,Computer Vision,FALSE
Noise-Aware Fully Webly Supervised Object Detection,Computer Vision,FALSE
PFRL: Pose-Free Reinforcement Learning for 6D Pose Estimation,Computer Vision,FALSE
Robust Learning Through Cross-Task Consistency,Computer Vision,FALSE
Exploring Self-Attention for Image Recognition,Computer Vision,FALSE
Shape correspondence using anisotropic Chebyshev spectral CNNs,Computer Vision,FALSE
Uncertainty-Aware Score Distribution Learning for Action Quality Assessment,Computer Vision,FALSE
Seeing Through Fog Without Seeing Fog: Deep Multimodal Sensor Fusion in Unseen Adverse Weather,Computer Vision,FALSE
Regularization on Spatio-Temporally Smoothed Feature for Action Recognition,Computer Vision,FALSE
Learning Invariant Representation for Unsupervised Image Restoration,Computer Vision,FALSE
Learning Nanoscale Motion Patterns of Vesicles in Living Cells,Computer Vision,FALSE
Network Adjustment: Channel Search Guided by FLOPs Utilization Ratio,Computer Vision,FALSE
StereoGAN: Bridging Synthetic-to-Real Domain Gap by Joint Optimization of Domain Translation and Stereo Matching,Computer Vision,FALSE
Light-weight Calibrator: A Separable Component for Unsupervised Domain Adaptation,Computer Vision,FALSE
Learning Canonical Shape Space for Category-Level 6D Object Pose and Size Estimation,Computer Vision,FALSE
A Spatial RNN Codec for End-to-End Image Compression,Computer Vision,FALSE
Two Causal Principles for Improving Visual Dialog,Computer Vision,FALSE
ILFO: Adversarial Attack on Adaptive Neural Networks,Computer Vision,FALSE
Learning to Evaluate Perception Models Using Planner-Centric Metrics,Computer Vision,FALSE
Hierarchical Clustering With Hard-Batch Triplet Loss for Person Re-Identification,Computer Vision,FALSE
Fast Template Matching and Update for Video Object Tracking and Segmentation,Computer Vision,FALSE
TCTS: A Task-Consistent Two-Stage Framework for Person Search,Computer Vision,FALSE
Cross-domain Object Detection through Coarse-to-Fine Feature Adaptation,Computer Vision,FALSE
Efficient Derivative Computation for Cumulative B-Splines on Lie Groups,Computer Vision,FALSE
Counterfactual Vision and Language Learning,Computer Vision,FALSE
Unsupervised Reinforcement Learning of Transferable Meta-Skills for Embodied Navigation,Computer Vision,FALSE
M2m: Imbalanced Classification via Major-to-Minor Translation,Computer Vision,FALSE
DSGN: Deep Stereo Geometry Network for 3D Object Detection,Computer Vision,FALSE
Predicting Semantic Map Representations From Images Using Pyramid Occupancy Networks,Computer Vision,FALSE
Memory Aggregation Networks for Efficient Interactive Video Object Segmentation,Computer Vision,FALSE
SegGCN: Efficient 3D Point Cloud Segmentation With Fuzzy Spherical Kernel,Computer Vision,FALSE
AutoTrack: Towards High-Performance Visual Tracking for UAV With Automatic Spatio-Temporal Regularization,Computer Vision,FALSE
Multi-Mutual Consistency Induced Transfer Subspace Learning for Human Motion Segmentation,Computer Vision,FALSE
Associate-3Ddet: Perceptual-to-Conceptual Association for 3D Point Cloud Object Detection,Computer Vision,FALSE
Training a Steerable CNN for Guidewire Detection,Computer Vision,FALSE
GIFnets: Differentiable GIF Encoding Framework,Computer Vision,FALSE
TRPLP - Trifocal Relative Pose From Lines at Points,Computer Vision,FALSE
SP-NAS: Serial-to-Parallel Backbone Search for Object Detection,Computer Vision,FALSE
Rethinking Depthwise Separable Convolutions: How Intra-Kernel Correlations Lead to Improved MobileNets,Computer Vision,FALSE
Vision-Dialog Navigation by Exploring Cross-Modal Memory,Computer Vision,FALSE
PointRend: Image Segmentation As Rendering,Computer Vision,FALSE
Differentiable Adaptive Computation Time for Visual Reasoning,Computer Vision,FALSE
Exploring Data Aggregation in Policy Learning for Vision-Based Urban Autonomous Driving,Computer Vision,FALSE
Geometrically Principled Connections in Graph Neural Networks,Computer Vision,FALSE
Making Better Mistakes: Leveraging Class Hierarchies With Deep Networks,Computer Vision,FALSE
Telling Left From Right: Learning Spatial Correspondence of Sight and Sound,Computer Vision,FALSE
Deep Adversarial Decomposition: A Unified Framework for Separating Superimposed Images,Computer Vision,FALSE
Towards Accurate Scene Text Recognition With Semantic Reasoning Networks,Computer Vision,FALSE
Deep Relational Reasoning Graph Network for Arbitrary Shape Text Detection,Computer Vision,FALSE
GP-NAS: Gaussian Process Based Neural Architecture Search,Computer Vision,FALSE
Basis Prediction Networks for Effective Burst Denoising With Large Kernels,Computer Vision,FALSE
Real-World Person Re-Identification via Degradation Invariance Learning,Computer Vision,FALSE
Momentum Contrast for Unsupervised Visual Representation Learning,Computer Vision,FALSE
Meta-Learning of Neural Architectures for Few-Shot Learning,Computer Vision,FALSE
Deep Generative Model for Robust Imbalance Classification,Computer Vision,FALSE
Unsupervised Multi-Modal Image Registration via Geometry Preserving Image-to-Image Translation,Computer Vision,FALSE
SCATTER: Selective Context Attentional Scene Text Recognizer,Computer Vision,FALSE
Incremental Few-Shot Object Detection,Computer Vision,FALSE
Cloth in the Wind: A Case Study of Physical Measurement Through Simulation,Computer Vision,FALSE
Generalized Zero-Shot Learning via Over-Complete Distribution,Computer Vision,FALSE
"On the General Value of Evidence, and Bilingual Scene-Text Visual Question Answering",Computer Vision,FALSE
Designing Network Design Spaces,Computer Vision,FALSE
Regularizing CNN Transfer Learning With Randomised Regression,Computer Vision,FALSE
PVN3D: A Deep Point-Wise 3D Keypoints Voting Network for 6DoF Pose Estimation,Computer Vision,FALSE
Domain-Aware Visual Bias Eliminating for Generalized Zero-Shot Learning,Computer Vision,FALSE
VSGNet: Spatial Attention Network for Detecting Human Object Interactions Using Graph Convolutions,Computer Vision,FALSE
Few-Shot Video Classification via Temporal Alignment,Computer Vision,FALSE
Density-Aware Graph for Deep Semi-Supervised Visual Recognition,Computer Vision,FALSE
Learning Deep Network for Detecting 3D Object Keypoints and 6D Poses,Computer Vision,FALSE
REVERIE: Remote Embodied Visual Referring Expression in Real Indoor Environments,Computer Vision,FALSE
Deep Iterative Surface Normal Estimation,Computer Vision,FALSE
Unified Dynamic Convolutional Network for Super-Resolution With Variational Degradations,Computer Vision,FALSE
Noisier2Noise: Learning to Denoise From Unpaired Noisy Data,Computer Vision,FALSE
PhysGAN: Generating Physical-World-Resilient Adversarial Examples for Autonomous Driving,Computer Vision,FALSE
Fast(er) Reconstruction of Shredded Text Documents via Self-Supervised Deep Asymmetric Metric Learning,Computer Vision,FALSE
MoreFusion: Multi-object Reasoning for 6D Pose Estimation from Volumetric Fusion,Computer Vision,FALSE
Filter Response Normalization Layer: Eliminating Batch Dependence in the Training of Deep Neural Networks,Computer Vision,FALSE
